Origen,Provincia,Estadillo,Cla,Subclase,CoorX,Coory,Tipo,Vuelo1,Pasada1,Foto1,Vuelo2,Pasada2,Foto2,Ano,INE,Nivel1,Nivel2,Nivel3,FccTot,FccArb,DisEsp,ComEsp,Rocosid,Textura,MatOrg,PhSuelo,FechaPh,HoraPh,TipSuelo1,TipSuelo2,TipSuelo3,MErosiva,ModComb,EspCMue,PresReg,EfecReg,CortaReg,MejVue1,MejVue2,MejSue1,MejSue2,Orienta1,Orienta2,MaxPend1,MaxPend2,Localiza,Acceso,Levanta,Obser,Equipo,JefeEq,FechaIni,HoraIni,FechaFin,HoraFin,Tiempo,Resid,RumboF1,RumboF2,DistFoto,CarFoto1,NumFoto1,ConFoto1,CarFoto2,NumFoto2,ConFoto2,Estado,Tecnico
49,49,997,A,1,NA,NA,0,1984,L,1,1997,,3-1,2002,180,1,1,3,70,30,3,1,3,2,3,4,09/10/02 00:00:00,12/30/99 09:58:00,1,2,1,1,1,2,NA,NA,0,4,,0,,196,0,3.5,0,1,1,1,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIE MAYOR INFO 2. PARCELA CON FUERTES LIMITACIONES PARA SU MECANIZACION (ROCA). PARCELA EN DEHESA DE ENCINA CON SUELO CUBIERTO POR HERBACEAS Y MATORRAL PARA PASTOREO GANADO.

FUERA 10 M. HAY ROSA Y    ZARZAMORA.

COMPROBADOS LOS DIAMS. ARBS. 2 Y 3.
ARB. NO ENTRA POR DIST. A 207 G.",5,27,09/10/02 00:00:00,12/30/99 09:30:52,09/10/02 00:00:00,12/30/99 10:02:51,32,127,374,250,20,353119,14,27,353119,13,28,D,5
49,49,998,A,1,NA,NA,0,1984,L,4,1997,,3-1,2002,37,1,1,3,85,40,3,1,2,1,3,4,09/11/02 00:00:00,12/30/99 09:54:00,1,2,1,1,5,1,NA,NA,4,4,,9,,350,0,5,0,1,1,1,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES INFO 2. PARCELA EN DEHESA DE ENCINA CON SUELO CUBIERTO POR MATORRAL Y HERBACEAS PARA PASTOREO GANADO.
PARCELA CON  CIERTAS LIMITACIONES PARA SU MECANIZACION (ROCA).

GRADEO  ANTIGUO.

FUERA 10 M. HAY GENISTA.

ARB. 1 MEDIDO A 0.90 M. POR  ENGROSAMIENTO.
COMPROBADOS LOS DIAMS. DEL ARB. 4.
ARB. NO ENTRA POR DIST. A 98 G.",5,27,09/11/02 00:00:00,12/30/99 09:29:47,09/11/02 00:00:00,12/30/99 10:02:09,32,127,315,80,20,353119,8,33,353119,7,34,D,5
49,49,999,A,1,NA,NA,0,1984,L,5,1997,,3-2,2002,8,1,1,3,95,50,3,1,2,1,3,4,09/11/02 00:00:00,12/30/99 11:16:00,1,2,1,1,6,2,NA,NA,0,4,,9,,263,0,2.8,0,1,1,1,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS AEREAS Y PIES MAYORES INFO 2.
PARCELA EN DEHESA DE ENCINA CON SUELO CUBIERTO POR MATORRAL Y HERBACEAS PARA PASTOREO GANADO. PARCELA SIN LIMITACIONES PARA SU MECANIZACION.

MATORRAL 0117:     HALIMIUM UMBELLATUM.

AGENTE 322: MALA PODA + LLUVIA + HONGO + CERAMBIX  CERDO.

COMPROBADOS LOS DIAMS. ARBS. 1 Y 4.
ARB. NO ENTRA POR DIAM. A 36 G.",5,27,09/11/02 00:00:00,12/30/99 10:22:03,09/11/02 00:00:00,12/30/99 11:19:42,58,127,291,24,20,353119,6,35,353119,5,36,D,5
49,49,1000,A,1,NA,NA,0,1984,L,5,1997,,3-2,2002,8,1,1,3,95,70,3,1,2,2,3,3,09/25/02 00:00:00,12/30/99 14:04:00,1,2,2,1,5,1,NA,NA,0,4,0,0,,395,0,0.8,0,1,1,1,"PARCELA LOCALIZADA POR FOTOS AEREAS + PIES MAYORES DEL IFN 2. PARCELA EN DEHESA DE ENCINA CON SUELO CUBIERTO POR      MATORRAL Y HERBACEAS. MECANIZABLE. LOS ARBOLES TIENEN ABUNDANCIA DE LIQUENES. ARBS. 3, 4, 8, 9 DMS COMPROBADOS. ARB. 1 FORMA COMPROBADA. ARBS. 1, 2 Y 8 ALTURA COMPROBADAS. AGENTE 322: MALA PODA. 0117: HALIMIUM UMBELLATUM. A 324 G. NO ENTRA ENCINA POR DMS.",5,67,09/25/02 00:00:00,12/30/99 12:53:39,09/25/02 00:00:00,12/30/99 14:05:45,72,127,335,235,20,353486,2,39,353486,1,40,D,5
49,49,1001,A,1,NA,NA,0,1984,L,7,1997,,3-2,2002,5,1,1,3,100,70,3,2,2,2,2,3,09/24/02 00:00:00,12/30/99 14:11:00,1,2,2,1,1,2,NA,NA,0,4,3,0,,170,0,2,0,1,1,1,PARCELA LOCALIZADA A TRAVES DE FOTOS AEREAS Y PIES MAYORES DEL IFN 2. PARCELA EN DEHESA DE ENCINA Y QUEJIGO CON SUELO  CUBIERTO DE HERBACEAS PARA PASTOREO. MECANIZABLE. EN LAS   INMEDIACIONES HAY REBOLLO. A 135 G. NO ENTRA ENCINA POR DISTANCIA. MATORRAL COMPROBADO. A + DE 10 M. HAY ROSA Y TORVISCO. LAS PODAS SON ANTIGUAS.,5,67,09/24/02 00:00:00,12/30/99 12:51:52,09/24/02 00:00:00,12/30/99 14:14:49,83,127,300,0,20,353486,6,35,353486,5,36,D,5
49,49,1002,A,4,NA,NA,0,1997,,4-1,1984,L,8,2002,5,1,2,3,100,15,3,2,2,2,3,4,09/16/02 00:00:00,12/30/99 13:50:00,1,2,1,1,1,1,NA,NA,4,4,,0,,182,0,0.5,0,1,1,1,"PARCELA LOCALIZADA A TRAVES DE ORTOFOTO. MATORRAL Y REGENERACION COMPROBADOS. PARCELA EN DEHESA MIXTA DE ENCINA Y QUEJIGO CON SUELO CUBIERTO POR HERBACEAS PARA PASTOREO DE VACUNO. PEDIR PERMISO EN FINCA TORREMUNT NUEVO. FUERA DE LA PARCELA HAY ZARZA, ROSA Y CYTISUS.  PARCELA APEADA COMO A4 POR ESTAR ANULADA EN IFN2. AGENTE 322: MALA PODA + LLUVIA + HONGO + CERAMBIX CERDO. ARB. 1 MEDIDO CON CINTA (248 CMS) Y ESTA HUECO. DIAMETROS DEL ARB. 2 COMPROBADOS.",5,27,09/16/02 00:00:00,12/30/99 13:04:28,09/16/02 00:00:00,12/30/99 14:06:01,62,127,266,3,20,353486,30,11,353486,29,12,D,5
49,49,1003,A,1,NA,NA,0,1984,L,5,1997,,3-2,2002,8,1,1,3,100,60,3,1,2,2,3,4,09/11/02 00:00:00,12/30/99 13:56:00,1,2,1,1,2,2,NA,NA,0,2,4,0,,6,0,0.5,0,1,1,1,"PARCELA LOCALIZADA A TRAVES DE FOTOS AEREAS Y PIES MAYORES IFN2. PARCELA EN DEHESA DE ENCINA CON SUELO CUBIERTO POR   MATORRAL Y HERBACEAS PARA PASTOREO. MECANIZABLE. A + DE 10 M.    CYTISUS Y ROSA. EN LA ZONA HAY REBOLLOS, CHOPOS, MAJUELO. 0117-HALIMIUM UMBELLATUM. AGENTE (322): MALA PODA + LLUVIA + HONGOS + CERAMBIX CERDO. ARBS. 5, 6 DMS. COMPROBADOS.",5,27,09/11/02 00:00:00,12/30/99 12:42:00,09/11/02 00:00:00,12/30/99 14:09:19,87,127,10,210,20,353119,4,37,353119,3,38,D,5
49,49,1004,A,1,NA,NA,0,1984,L,5,1997,,3-2,2002,8,1,1,3,100,70,3,1,2,2,3,3,09/25/02 00:00:00,12/30/99 11:26:00,1,2,2,1,4,1,NA,NA,4,4,,0,,230,0,1,0,2,2,2,PARCELA LOCALIZADA A TRAVES DE FOTOS AEREAS + PIES MAYORES DEL IFN 2 EN PRESENCIA DE DOMINGO PICAZO. PARCELA EN DEHESA DE ENCINA CON SUELO CUBIERTO POR ABUNDANTE MATORRAL. AGENTE: 322 (MALA PODA). 0117:HALIMIUM UMBELLATUM. HAY RESTOS DE TOCONES ANTIGUOS EN LA PARCELA Y EN LAS INMEDIACIONES. MECANIZABLE. HAY ABUNDANCIA DE LIQUENES EN LOS ARBOLES. LAS PODAS SON ANTIGUAS. ARB. 8 DMS.COMPROBADOS.,5,67,09/25/02 00:00:00,12/30/99 10:15:20,09/25/02 00:00:00,12/30/99 11:35:58,81,127,380,180,20,353486,4,37,353486,3,38,D,5
49,49,1006,A,1,NA,NA,0,1984,M,10,1997,,4-3,2002,5,1,1,3,100,60,3,2,2,3,2,4,09/23/02 00:00:00,12/30/99 11:42:00,1,2,1,1,1,1,NA,NA,0,2,3,0,,180,0,1.2,0,2,2,1,PARCELA LOCALIZADA A TRAVES DE FOTOS AEREAS Y PIES MAYORES DEL IFN 2. MECANIZABLE. PARCELA EN DEHESA MIXTA DE ENCINA Y QUEJIGO CON SUELO CUBIERTO POR HERBACEAS Y ALGO DE MATORRAL  PARA PASTOREO. HAY RESTOS DE CORTAS EN LA PARCELA (RAMAS). HAY CORTAS DE POLICIA. LAS PODAS SON ANTIGUAS. A 69 GRADOS NO ENTRA ENCINA POR DMS. ARBS. 2 Y 4 DMS.COMPROBADOS. AGENTE 322: MALA PODA + LLUVIA + HONGOS + INSECTOS.,5,67,09/23/02 00:00:00,12/30/99 10:02:49,09/23/02 00:00:00,12/30/99 11:43:39,101,127,320,120,20,353486,12,29,353486,11,30,D,5
49,49,1007,A,1,NA,NA,0,1984,M,7,1997,,4-3,2002,5,1,1,3,100,40,3,1,2,3,3,3,09/24/02 00:00:00,12/30/99 11:00:00,1,2,2,1,5,1,NA,NA,0,4,,0,,300,0,0.2,0,2,2,1,PARCELA LOCALIZADA A TRAVES DE FOTOS AEREAS Y PIES MAYORES DEL IFN 2. MECANIZABLE. PARCELA EN DEHESA DE ENCINA CON SUELO CUBIERTO DE MATORRAL Y ALGO DE HERBACEAS PARA PASTOREO. EN   LAS INMEDIACIONES HAY QUEJIGO. A + 10 M. HAY ROSA. SE APRECIAN CABALLONES ANTIGUOS EN LA PARCELA. ARBOL 2 DMS COMPROBADOS. 0117: HALIMIUM UMBELLATUM. LAS PODAS SON ANTIGUAS.,5,67,09/24/02 00:00:00,12/30/99 10:03:47,09/24/02 00:00:00,12/30/99 11:00:58,57,127,300,100,20,353486,8,33,353486,7,34,D,5
49,49,1008,A,1,NA,NA,0,1984,M,10,1997,,4-3,2002,5,1,1,3,95,40,3,1,2,2,3,4,09/17/02 00:00:00,12/30/99 13:55:00,1,2,1,1,1,2,NA,NA,4,3,4,9,,156,0,1.5,0,3,1,1,"PARCELA LOCALIZADA A TRAVES DE FOTOS IFN 2. PARCELA EN DEHESA DE ENCINA CON SUELO CUBIERTO POR HERBACEAS Y MATORRAL PARA VACUNO. MECANIZABLE. QUEDAN RESTOS DE CORTAS Y DESTOCONAMIENTO. HAY RESTOS DE QUEMAS CONTROLADAS  (ELIMINACION DE RESTOS EN CARBONERAS). HAY CLAREOS. A +10 M HAY TORVISCO Y TOMILLO. SEÑALO 3 ENCINAS DE REFERENCIA: 56'10 M A 383 G, 53'50 M A 396 G Y 58'40 M A 399 G.",5,27,09/17/02 00:00:00,12/30/99 13:09:26,09/17/02 00:00:00,12/30/99 14:11:03,62,127,340,80,20,353486,26,15,353486,25,16,D,5
49,49,1009,A,4,NA,NA,3,1997,,4-3,1984,M,10,2002,126,1,4,-,100,0,9,9,1,2,3,4,09/17/02 00:00:00,12/30/99 09:52:00,1,2,1,1,1,1,NA,NA,0,0,,0,,140,0,0.5,0,1,1,1,"PARCELA LOCALIZADA A TRAVES DE ORTOFOTO Y APEADA COMO A4 POR ESTAR ANULADA EN INFO2 Y NO HABER REJON.
PARCELA EN UNA  TESELA DE DEHESA DE ENCINA CON SUELO CUBIERTO POR HERBACEAS  PARA PASTOREO GANADO; PERO EN LA PARCELA NO ENTRA NINGUN PIE. COMPROBADA LA FCC. ARBOREA, LA REGENERACION Y EL MATORRAL  (MONTE DESARBOLADO).
PRESENCIA EN EL APEO DE LA PARCELA DEL  TECNICO DOMINGO PICAZO.

REFERENCIA: ENCINA A 32.5 M. A 168 G.

EN LOS ALREDEDORES LAS ENCINAS ESTAN PODADAS Y EN MATORRAL HAY  CYTISUS Y ROSA.",5,27,09/17/02 00:00:00,12/30/99 09:09:38,09/17/02 00:00:00,12/30/99 09:56:23,47,127,279,168,20,353486,28,13,353486,27,14,D,5
49,49,1012,A,1,NA,NA,0,1984,J,2,1997,,1-1,2002,31,1,1,3,95,30,3,2,2,1,3,4,10/23/02 00:00:00,12/30/99 14:43:00,1,2,1,1,1,2,NA,NA,4,4,,0,,351,0,1.8,0,1,1,1,"PEDIR PERMISO FINCA VILLAYEGUA DEL SIENO.
PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES INFO 2.
PARCELA EN DEHESA MIXTA (REBOLLO-ENCINA-QUEJIGO) CON SUELO CUBIERTO POR HERBACEAS Y ALGO DE MATORRAL PARA PASTOREO GANADO VACUNO. PARCELA SIN LIMITACIONES PARA SU MECANIZACION.
FUERA 25 M.      ALCORNOQUE.
FUERA 25 M. CARCAVA.
FCC. ARBOREA COMPROBADA. AGENTE 311: CERAMBIX CERDO.

FUERA 5 M. REGENERACION DE REBOLLO. AGENTE 322: MALA PODA + LLUVIA + HONGO + CERAMBIX  CERDO.

COMPROBADOS DIAMS. ARBS. 1 Y 2.
COMPROBADA ALTURA ARB. 2.",5,27,10/23/02 00:00:00,12/30/99 13:52:21,10/23/02 00:00:00,12/30/99 14:48:39,56,127,138,330,20,353477,28,13,353477,27,14,D,5
49,49,1014,A,1,NA,NA,0,1984,K,7,1997,,2-1,2002,59,1,1,1,80,40,1,2,2,2,3,4,10/11/02 00:00:00,12/30/99 15:04:00,1,2,1,1,2,2,NA,NA,4,4,,9,,308,0,9.2,0,1,1,1,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIE MAYOR INFO 2. PARCELA CON UN 50% EN CULTIVO YA QUE NO ES POSIBLE ENCAJARLA EN UNA UNICA TESELA.
PARCELA SIN LIMITACIONES PARA SU     MECANIZACION.
DEJADO UN SEGUNDO REJON AL PIE DEL ARB. 2.
FUERA 10 M. HAY ROMERO Y ZARZAMORA.

FCC. ARBOREA COMPROBADA.
20% DEMAS ESPECIES.

ARB. 2 COMPROBADOS LOS DIAMS.

0117 HALIMIUM    UMBELLATUM.

ALREDEDORES HAY ALMENDRO Y PINO PINASTER.  LIGEROS RESTOS DE PODAS.",5,27,10/11/02 00:00:00,12/30/99 14:42:14,10/11/02 00:00:00,12/30/99 15:07:21,25,127,84,333,20,353504,24,17,353504,23,18,D,5
49,49,1016,A,1,NA,NA,0,1984,K,3,1997,,1-3,2002,31,1,1,1,90,40,3,2,1,3,2,4,10/23/02 00:00:00,12/30/99 12:03:00,1,1,1,1,2,1,NA,NA,0,4,4,9,,81,0,5.8,0,1,1,3,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES INFO 2.
10% DEMAS ESPECIES.
PARCELA SIN LIMITACIONES PARA SU            MECANIZACION.
PARCELA, ZONA Y FINCA DEDICADA A LA CAZA.
PREP. SUELO 9: OBRA DE FABRICA (PASO DE AGUAS) Y CANAL (TOMADO POR   ESPECIES ARBOREAS Y MATORRAL).

095 PRUNUS DULCIS (ALMENDRO) Y PRUNUS DOMESTICA (CIRUELO). ALREDEDORES HAY ENCINA.

HAY JUNCO.

ARB. 1 MEDIDO A 1.00 M POR ENGROSAMIENTO.
 ARB. 3 MEDIDO CON CINTA: 230 CMS. Y ESTA HUECO.
AGENTE 322: MALA PODA + LLUVIA + HONGO + CERAMBIX CERDO.
COMPROBADA LA DISTANCIA Y LOS DIAMETROS DEL ARBOL 2.

COMPROBADA FORMA ARB. 3. COMPROBADOS LOS DIAMS. ARB. 4.

PEDIR PERMISO FINCA VILLAGARCIA.

FUERA 10 M. DORICNIUM SP.",5,27,10/23/02 00:00:00,12/30/99 10:32:41,10/23/02 00:00:00,12/30/99 12:16:30,104,127,292,92,20,353477,30,11,353477,29,12,D,5
49,49,1018,A,4,NA,NA,0,1997,,1-4,1984,K,5,2002,54,1,1,3,95,20,3,2,2,2,3,4,10/22/02 00:00:00,12/30/99 15:07:00,1,2,1,1,1,1,NA,NA,0,4,1,9,,367,0,2,0,1,1,1,"PEDIR PERMISO FINCA EL CUBELO (ENCARGADO TOMAS: 676-225392). PARCELA LOCALIZADA A TRAVES DE ORTOFOTO Y DESPLAZADA 10 M. A 173 G. POR CAMBIO DE TESELA (PASTIZAL).
PARCELA APEADA COMO A4 POR ESTAR ANULADA EN  INFO 2 Y NO TENER REJON.
PARCELA EN DEHESA MIIXTA (ENCINA-QUEJIGO-REBOLLO) CON SUELO CUBIERTO POR HERBACEAS Y ALGO DE MATORRAL PARA PASTOREO GANADO VACUNO. PARCELA SIN LIMITACIONES PARA SU MECANIZACION.
COMPROBADOS LOS DIAMS. ARB. 2.
FUERA 10 M. HAY TORVISCO.
DEJADO UN SEGUNDO REJON AL PIE DEL ARB. 2.",5,27,10/22/02 00:00:00,12/30/99 14:12:03,10/22/02 00:00:00,12/30/99 15:10:18,58,127,10,320,20,353477,32,9,353477,31,10,D,5
49,49,1019,A,1,NA,NA,0,1984,K,5,1997,,1-4,2002,54,1,1,3,95,50,3,2,2,2,3,4,10/21/02 00:00:00,12/30/99 10:51:00,1,2,1,1,2,2,NA,NA,4,4,2,0,,166,0,2.5,0,2,1,1,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES INFO 2.
PARCELA EN DEHESA MIXTA (ENCINA-QUEJIGO-REBOLLO) CON SUELO  CUBIERTO POR MATORRAL Y HERBACEAS PARA PASTOREO GANADO VACUNO.
PARCELA SIN LIMITACIONES PARA SU MECANIZACION.
FCC. ARBOREA COMPROBADA.

0117 HALIMIUM UMBELLATUM.

COMPROBADA LA ALTURA DEL ARB. 2.
COMPROBADOS DIAMS. ARB. 2 Y 888.",5,27,10/21/02 00:00:00,12/30/99 09:34:25,10/21/02 00:00:00,12/30/99 10:54:26,80,127,353,13,20,353477,38,3,353477,37,4,D,5
49,49,1020,A,1,NA,NA,0,1984,K,2,1997,,1-3,2002,115,1,1,3,60,25,3,2,2,2,3,4,10/02/02 00:00:00,12/30/99 12:48:00,1,2,1,1,1,0,NA,NA,0,4,1,9,,329,146,2,1.5,1,1,1,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIE MAYOR INFO 2. PARCELA SIN LIMITACIONES PARA SU MECANIZACION.
PARCELA EN DEHESA MIXTA (ALCORNOQUE-QUEJIGO-ENCINA) QUE EN ESTOS      MOMENTOS ACABA DE SER ARADA Y DE AHI LA FCC. TOTAL.

AGENTE  322: MALA PODA + LLUVIA + HONGO + CERAMBIX CERDO.

MATORRAL: 0117    HALIMIUM UMBELLATUM;  0101 CISTUS PSILOSEPALUS.

ARB. 1 MEDIDO CON CINTA: 244 CMS.

DEJADO UN SEGUNDO REJON AL PIE DEL ARB. 1. DESCORCHE REAL ARB. 1: 20.2 M.",5,27,10/02/02 00:00:00,12/30/99 11:54:16,10/02/02 00:00:00,12/30/99 12:54:21,60,127,118,392,20,353471,20,21,353471,19,22,D,5
49,49,1021,A,1,NA,NA,0,1984,K,3,1997,,1-3,2002,115,1,1,1,100,35,3,2,2,2,3,4,10/02/02 00:00:00,12/30/99 11:20:00,1,2,1,1,5,2,NA,NA,0,0,,0,,296,0,0.5,0,2,1,1,"PRESENCIA EN EL APEO DE LA PARCELA DE JOSE ANTONIO VILLANUEVA (MMA), EDUARDO GONZALEZ Y DOMINGO PICAZO (TRAGSATEC). PARCELA  LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES.
PARCELA SIN  LIMITACIONES PARA SU MECANIZACION.

ARBS. 3 Y 6 MEDIDOS A 1.40 M POR ROTURA DE RAMAS.
EN LOS ALREDEDORES HAY ALCORNOQUE. MATORRAL 0117:  HALIMIUM UMBELLATUM.",5,27,10/02/02 00:00:00,12/30/99 10:40:14,10/02/02 00:00:00,12/30/99 11:35:37,55,127,74,305,20,353471,22,19,353471,21,20,D,5
49,49,1022,A,1,NA,NA,0,1984,K,4,1997,,1-4,2002,115,1,1,3,70,40,3,2,2,2,3,4,10/02/02 00:00:00,12/30/99 15:12:00,1,2,1,1,1,0,NA,NA,0,4,1,9,,368,0,1.2,0,1,1,1,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES INFO 2.
PARCELA SIN LIMITACIONES PARA SU MECANIZACION.
PARCELA EN DEHESA MIXTA (QUEJIGO-REBOLLO-ENCINA) CON SUELO RECIEN ARADO CON HERBACEAS Y MATORRAL PARA PASTOREO GANADO VACUNO. AGENTE 322: MALA PODA + LLUVIA + HONGO + CERAMBIX CERDO. COMPROBADA LA FORMA ARBS. 2, 3, 4 Y 5.
COMPROBADOS LOS DIAMS. ARBS. 2, 4, 5 Y 7.
ARB. NO ENTRA POR DIAM. A 322 G.
EN LA ZONA HAY  ALCORNOQUE.
0117 HALIMIUM UMBELLATUM.
FUERA 10 M. HAY CYTISUS,  TOMILLO Y TORVISCO.
DEJADO UN SEGUNDO REJON AL PIE DEL ARB. 2.",5,27,10/02/02 00:00:00,12/30/99 14:22:52,10/02/02 00:00:00,12/30/99 15:19:00,56,127,366,60,20,353471,18,23,353471,17,24,D,5
49,49,1024,A,1,NA,NA,0,1984,K,7,1997,,2-3,2002,102,1,1,1,85,70,1,2,2,2,3,4,10/11/02 00:00:00,12/30/99 13:04:00,1,2,1,4,9,2,NA,NA,4,4,,0,,38,164,6.8,1,1,1,2,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES INFO 2.
PARCELA CON CIERTAS LIMITACIONES PARA SU MECANIZACION.
0117 HALIMIUM UMBELLATUM. FUERA 10 M. HAY TORVISCO.

COMPROBADA FORMA ARB. 13.
ARBS. NO ENTRAN POR DIAM. A 9, 165 Y 345 G.
ARB. NO ENTRA POR DIST. A 130 G.",5,27,10/11/02 00:00:00,12/30/99 11:42:15,10/11/02 00:00:00,12/30/99 13:09:48,88,127,35,124,20,353504,26,15,353504,25,16,D,5
49,49,1025,A,1,NA,NA,0,1984,K,5,1997,,1-4,2002,58,1,1,3,100,20,3,2,2,2,2,4,10/01/02 00:00:00,12/30/99 14:46:00,1,2,1,1,1,3,NA,NA,0,0,,0,,135,0,0.5,0,1,1,1,PARCELA LOCALIZADA A TRAVES DE FOTOS AEREAS + CROQUIS IFN 2.  DEHESA DE FRESNO Y QUEJIGO CON SUELO CUBIERTO POR HERBACEAS Y ALGO DE MATORRAL PARA PASTO. PARCELA DESPLAZADA EN EL IFN 2. A 18 M. Y 200 G. MECANIZABLE. EN LAS INMEDIACIONES HAY CHOPOS Y REBOLLOS. REGENERACION COMPROBADA. DEJO EL 10% PARA LAS DEMAS ESPECIES. DMS. COMPROBADOS. REF: POSTE ELECTRICO A 186 G Y A 19'2 M.,5,27,10/01/02 00:00:00,12/30/99 13:59:05,10/01/02 00:00:00,12/30/99 14:58:23,59,127,315,69,20,353471,24,17,353471,23,18,D,5
49,49,1027,A,1,NA,NA,0,1984,L,4,1997,,3-2,2002,115,1,1,3,95,60,3,2,2,2,2,4,10/01/02 00:00:00,12/30/99 12:54:00,1,2,1,1,1,3,NA,NA,4,4,,0,,162,282,2,5.5,1,1,2,"PEDIR PERMISO FINCA LA FRESNEDA.
PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES INFO 2.
PARCELA SIN LIMITACIONES PARA SU MECANIZACION.
PARCELA EN DEHESA MIXTA (REBOLLO-FRESNO-QUEJIGO) CON SUELO CUBIERTO POR HERBACEAS Y ALGO DE MATORRAL PARA PASTOREO GANADO BRAVO.
FCC. ARBOREA COMPROBADA. AGENTE 322: MALA PODA + LLUVIA + HONGO + CERAMBIX CERDO.
10% DEMAS    ESPECIES.

EN LOS ALREDEDORES ENCINA EST. 4.
FUERA 5 M. HAY REGENERACION DE QUEJIGO Y FRESNO.


AGENTE 322 EN CORTEZA:   ALAMBRADA CLAVADA.

FUERA 10 M. HAY LAVANDA Y BASTANTE  RHAMNUS CATHARTICUS.
COMPROBADA LA FORMA ARBS. 1, 3, 4, 5, 6, 7, 8, 9 Y 10.
ARB. 8 MEDIDO CON CINTA: 235 CMS.
COMPROBADOS LOS DIAMS. ARBS. 2, 9 Y 10.
ARBS. NO ENTRAN POR DIST. A 71 Y 115 G.",5,27,10/01/02 00:00:00,12/30/99 11:16:06,10/01/02 00:00:00,12/30/99 12:55:33,99,127,113,253,20,353471,26,15,353471,25,16,D,5
49,49,1028,A,1,NA,NA,0,1984,L,4,1997,,3-2,2002,115,1,1,3,100,35,3,2,2,2,3,4,10/01/02 00:00:00,12/30/99 10:53:00,1,2,1,1,1,1,NA,NA,0,4,,0,,10,0,0.5,0,1,1,1,"PEDIR PERMISO FINCA LA FRESNEDA.
PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES INFO 2.
PARCELA SIN LIMITACIONES PARA SU MECANIZACION.
PARCELA EN DEHESA MIXTA (QUEJIGO-REBO
49,LLO) CON SUELO CUBIERTO POR HERBACEAS Y ALGO DE MATORRAL PARA PASTOREO GANADO BRAVO.
FUERA DE 25 M. HAY ENCINA.
FUERA     5 M. HAY REGENERACION DE QUEJIGO.
FUERA 10 M. HAY ROSA Y    TOMILLO. AGENTE 322: MALA PODA + LLUVIA + HONGO + CERAMBIX CERDO.  FCC. ARBOREA COMPROBADA.
10% DEMAS ESPECIES. COMPROBADA FORMA ARBS. 1, 2, 3 Y 4.
ARB. 2 MEDIDO A 1.10 M POR ENGROSAMIENTO.
COMPROBADOS LOS DIAMS. ARBS. 2 ,3 y 4.",5,27,10/01/02 00:00:00,12/30/99 10:32:02,10/01/02 00:00:00,12/30/99 10:56:33,25,127,0,269,20,353471,28,13,353471,27,14,D,5
49,49,1029,A,1,NA,NA,0,1984,L,4,1997,,3-2,2002,58,1,1,3,100,50,3,2,1,2,3,4,10/18/02 00:00:00,12/30/99 11:01:00,1,2,1,1,1,1,NA,NA,4,4,3,0,,14,0,0.2,0,2,1,1,"PARCELA LOCALIZADA A TRAVES DE FOTOGRAFIAS Y PIES MAYORES INFO 2.
PARCELA EN DEHESA MIXTA (QUEJIGO-REBOLLO-ENCINA) CON SUELO CUBIERTO POR HERBACEAS Y ALGO DE MATORRAL PARA PASTOREO GANADO VACUNO.
PARCELA SIN LIMITACIONES PARA SU MECANIZACION. FCC. ARBOREA COMPROBADA.

AGENTE 322: MALA PODA + LLUVIA + HONGO + CERAMBIX CERDO.

COMPROBADAS LAS FORMAS DE LOS ARBS. 3, 5, 7, 8 Y 9.
COMPROBADOS LOS DIAMS. ARBS. 4 Y 9.
ARBS. NO ENTRAN POR DIST. A 134 Y 311 G.

FUERA 10 M. HAY TORVISCO.",5,27,10/18/02 00:00:00,12/30/99 09:47:10,10/18/02 00:00:00,12/30/99 11:05:48,79,127,86,352,20,353504,2,39,353504,1,40,D,5
